epoch,37,-,train,||,dice_loss:,0.1505,bce_loss:,0.0516,acc:,0.8480,lr:,0.01835807
epoch,37,-,val,,,||,dice_loss:,0.1540,bce_loss:,0.0327,acc:,0.8457
epoch,38,-,train,||,dice_loss:,0.1502,bce_loss:,0.0515,acc:,0.8482,lr:,0.01827081
epoch,38,-,val,,,||,dice_loss:,0.1546,bce_loss:,0.0331,acc:,0.8454
epoch,39,-,train,||,dice_loss:,0.1499,bce_loss:,0.0513,acc:,0.8486,lr:,0.01818150
epoch,39,-,val,,,||,dice_loss:,0.1527,bce_loss:,0.0327,acc:,0.8464
epoch,40,-,train,||,dice_loss:,0.1498,bce_loss:,0.0513,acc:,0.8487,lr:,0.01809017
epoch,40,-,val,,,||,dice_loss:,0.1550,bce_loss:,0.0333,acc:,0.8446
epoch,41,-,train,||,dice_loss:,0.1496,bce_loss:,0.0513,acc:,0.8488,lr:,0.01799685
epoch,41,-,val,,,||,dice_loss:,0.1519,bce_loss:,0.0342,acc:,0.8468
epoch,42,-,train,||,dice_loss:,0.1495,bce_loss:,0.0512,acc:,0.8489,lr:,0.01790155
epoch,42,-,val,,,||,dice_loss:,0.1504,bce_loss:,0.0353,acc:,0.8480
epoch,43,-,train,||,dice_loss:,0.1492,bce_loss:,0.0511,acc:,0.8492,lr:,0.01780430
epoch,43,-,val,,,||,dice_loss:,0.1499,bce_loss:,0.0347,acc:,0.8483
epoch,44,-,train,||,dice_loss:,0.1493,bce_loss:,0.0511,acc:,0.8491,lr:,0.01770513
epoch,44,-,val,,,||,dice_loss:,0.1527,bce_loss:,0.0331,acc:,0.8463
epoch,45,-,train,||,dice_loss:,0.1490,bce_loss:,0.0510,acc:,0.8493,lr:,0.01760406
epoch,45,-,val,,,||,dice_loss:,0.1525,bce_loss:,0.0331,acc:,0.8470
epoch,46,-,train,||,dice_loss:,0.1491,bce_loss:,0.0510,acc:,0.8493,lr:,0.01750111
epoch,46,-,val,,,||,dice_loss:,0.1522,bce_loss:,0.0337,acc:,0.8472
epoch,47,-,train,||,dice_loss:,0.1489,bce_loss:,0.0509,acc:,0.8494,lr:,0.01739631
epoch,47,-,val,,,||,dice_loss:,0.1512,bce_loss:,0.0336,acc:,0.8474
epoch,48,-,train,||,dice_loss:,0.1486,bce_loss:,0.0508,acc:,0.8497,lr:,0.01728969
epoch,48,-,val,,,||,dice_loss:,0.1530,bce_loss:,0.0322,acc:,0.8466
epoch,49,-,train,||,dice_loss:,0.1485,bce_loss:,0.0507,acc:,0.8498,lr:,0.01718126
epoch,49,-,val,,,||,dice_loss:,0.1506,bce_loss:,0.0334,acc:,0.8484
epoch,50,-,train,||,dice_loss:,0.1484,bce_loss:,0.0507,acc:,0.8498,lr:,0.01707107
epoch,50,-,val,,,||,dice_loss:,0.1530,bce_loss:,0.0333,acc:,0.8464
epoch,51,-,train,||,dice_loss:,0.1482,bce_loss:,0.0506,acc:,0.8500,lr:,0.01695913
epoch,51,-,val,,,||,dice_loss:,0.1510,bce_loss:,0.0337,acc:,0.8478
epoch,52,-,train,||,dice_loss:,0.1482,bce_loss:,0.0505,acc:,0.8500,lr:,0.01684547
epoch,52,-,val,,,||,dice_loss:,0.1512,bce_loss:,0.0326,acc:,0.8482
epoch,53,-,train,||,dice_loss:,0.1481,bce_loss:,0.0505,acc:,0.8501,lr:,0.01673013
epoch,53,-,val,,,||,dice_loss:,0.1499,bce_loss:,0.0337,acc:,0.8484
epoch,54,-,train,||,dice_loss:,0.1480,bce_loss:,0.0504,acc:,0.8501,lr:,0.01661312
epoch,54,-,val,,,||,dice_loss:,0.1500,bce_loss:,0.0345,acc:,0.8480
epoch,55,-,train,||,dice_loss:,0.1478,bce_loss:,0.0504,acc:,0.8504,lr:,0.01649448
epoch,55,-,val,,,||,dice_loss:,0.1516,bce_loss:,0.0340,acc:,0.8476
epoch,56,-,train,||,dice_loss:,0.1477,bce_loss:,0.0504,acc:,0.8504,lr:,0.01637424
epoch,56,-,val,,,||,dice_loss:,0.1521,bce_loss:,0.0327,acc:,0.8464
epoch,57,-,train,||,dice_loss:,0.1476,bce_loss:,0.0503,acc:,0.8506,lr:,0.01625243
epoch,57,-,val,,,||,dice_loss:,0.1482,bce_loss:,0.0346,acc:,0.8495
epoch,58,-,train,||,dice_loss:,0.1474,bce_loss:,0.0502,acc:,0.8507,lr:,0.01612907
epoch,58,-,val,,,||,dice_loss:,0.1512,bce_loss:,0.0330,acc:,0.8483
epoch,59,-,train,||,dice_loss:,0.1473,bce_loss:,0.0502,acc:,0.8508,lr:,0.01600420
epoch,59,-,val,,,||,dice_loss:,0.1510,bce_loss:,0.0337,acc:,0.8478
epoch,60,-,train,||,dice_loss:,0.1474,bce_loss:,0.0502,acc:,0.8507,lr:,0.01587785
epoch,60,-,val,,,||,dice_loss:,0.1494,bce_loss:,0.0338,acc:,0.8486
epoch,61,-,train,||,dice_loss:,0.1472,bce_loss:,0.0501,acc:,0.8509,lr:,0.01575005
epoch,61,-,val,,,||,dice_loss:,0.1518,bce_loss:,0.0321,acc:,0.8482
epoch,62,-,train,||,dice_loss:,0.1468,bce_loss:,0.0499,acc:,0.8513,lr:,0.01562083
epoch,62,-,val,,,||,dice_loss:,0.1480,bce_loss:,0.0359,acc:,0.8496
epoch,63,-,train,||,dice_loss:,0.1470,bce_loss:,0.0500,acc:,0.8510,lr:,0.01549023
epoch,63,-,val,,,||,dice_loss:,0.1482,bce_loss:,0.0348,acc:,0.8497
epoch,64,-,train,||,dice_loss:,0.1468,bce_loss:,0.0499,acc:,0.8512,lr:,0.01535827
epoch,64,-,val,,,||,dice_loss:,0.1501,bce_loss:,0.0332,acc:,0.8485
epoch,65,-,train,||,dice_loss:,0.1466,bce_loss:,0.0498,acc:,0.8513,lr:,0.01522499
epoch,65,-,val,,,||,dice_loss:,0.1512,bce_loss:,0.0325,acc:,0.8486
epoch,66,-,train,||,dice_loss:,0.1466,bce_loss:,0.0498,acc:,0.8514,lr:,0.01509041
epoch,66,-,val,,,||,dice_loss:,0.1502,bce_loss:,0.0335,acc:,0.8487
epoch,67,-,train,||,dice_loss:,0.1465,bce_loss:,0.0498,acc:,0.8515,lr:,0.01495459
epoch,67,-,val,,,||,dice_loss:,0.1519,bce_loss:,0.0320,acc:,0.8480
epoch,68,-,train,||,dice_loss:,0.1466,bce_loss:,0.0498,acc:,0.8514,lr:,0.01481754
epoch,68,-,val,,,||,dice_loss:,0.1558,bce_loss:,0.0356,acc:,0.8450
epoch,69,-,train,||,dice_loss:,0.1463,bce_loss:,0.0497,acc:,0.8516,lr:,0.01467930
epoch,69,-,val,,,||,dice_loss:,0.1511,bce_loss:,0.0334,acc:,0.8477
epoch,70,-,train,||,dice_loss:,0.1463,bce_loss:,0.0496,acc:,0.8516,lr:,0.01453990
epoch,70,-,val,,,||,dice_loss:,0.1491,bce_loss:,0.0340,acc:,0.8494
epoch,71,-,train,||,dice_loss:,0.1462,bce_loss:,0.0496,acc:,0.8517,lr:,0.01439939
epoch,71,-,val,,,||,dice_loss:,0.1511,bce_loss:,0.0342,acc:,0.8479
epoch,72,-,train,||,dice_loss:,0.1461,bce_loss:,0.0495,acc:,0.8517,lr:,0.01425779
epoch,72,-,val,,,||,dice_loss:,0.1493,bce_loss:,0.0337,acc:,0.8491
epoch,73,-,train,||,dice_loss:,0.1459,bce_loss:,0.0494,acc:,0.8519,lr:,0.01411514
epoch,73,-,val,,,||,dice_loss:,0.1511,bce_loss:,0.0323,acc:,0.8480
epoch,74,-,train,||,dice_loss:,0.1457,bce_loss:,0.0494,acc:,0.8521,lr:,0.01397148
epoch,74,-,val,,,||,dice_loss:,0.1505,bce_loss:,0.0324,acc:,0.8485
epoch,75,-,train,||,dice_loss:,0.1456,bce_loss:,0.0494,acc:,0.8522,lr:,0.01382683
epoch,75,-,val,,,||,dice_loss:,0.1501,bce_loss:,0.0328,acc:,0.8488
epoch,76,-,train,||,dice_loss:,0.1456,bce_loss:,0.0493,acc:,0.8522,lr:,0.01368125
epoch,76,-,val,,,||,dice_loss:,0.1495,bce_loss:,0.0332,acc:,0.8492
epoch,77,-,train,||,dice_loss:,0.1455,bce_loss:,0.0493,acc:,0.8522,lr:,0.01353475
epoch,77,-,val,,,||,dice_loss:,0.1486,bce_loss:,0.0339,acc:,0.8496
